"quarter","Ticker","Name","Industry","buy/sell(mil shares)","percent"
"2Q22","SO","Southern Co","Utilities",-2.1,-0.2
"2Q22","CVS","CVS Health Corp","Health Care",-2.6,-0.2
"2Q22","INTC","Intel Corp","Information Technology",-7.7,-0.2
"2Q22","NVS","Novartis AG","Health Care",-5,-0.2
"2Q22","UNH","UnitedHealth Group Inc","Health Care",-1.6,-0.2
"2Q22","BKSY","Blacksky Technology Inc","Industrials",-0.1,-0.1
"2Q22","NRDY","Nerdy Inc","Consumer Discretionary",-0.1,-0.1
"2Q22","VGR","Vector Group Ltd","Consumer Staples",-0.1,-0.1
"2Q22","VMEO","Vimeo Inc","Communication Services",-0.1,-0.1
"2Q22","DDD","3D Systems Corp","Industrials",-0.1,-0.1
"2Q22","WTI","W&T Offshore Inc","Energy",-0.1,-0.1
"2Q22","ADV","Advantage Solutions Inc","Communication Services",-0.2,-0.1
"2Q22","GOGO","Gogo Inc","Communication Services",-0.1,-0.1
"2Q22","TROX","Tronox Holdings PLC","Materials",-0.1,-0.1
"2Q22","NMRK","Newmark Group Inc","Real Estate",-0.1,-0.1
"2Q22","RPT","RPT Realty","Real Estate",-0.1,-0.1
"2Q22","CLS","Celestica Inc","Information Technology",-0.1,-0.1
"2Q22","FLNC","Fluence Energy Inc","Industrials",-0.1,-0.1
"2Q22","PR","Permian Resources Corp","Energy",-0.2,-0.1
"2Q22","DRH","Diamondrock Hospitality Co","Real Estate",-0.2,-0.1
"2Q22","NOG","Northern Oil and Gas Inc","Energy",-0.1,-0.1
"2Q22","TALO","Talos Energy Inc","Energy",-0.1,-0.1
"2Q22","LBRT","Liberty Energy Inc","Energy",-0.1,-0.1
"2Q22","WRBY","Warby Parker Inc","Consumer Discretionary",-0.1,-0.1
"2Q22","ESTE","Earthstone Energy Inc","Energy",-0.1,-0.1
"2Q22","NTCT","Netscout Systems Inc","Information Technology",-0.1,-0.1
"2Q22","KW","Kennedy-Wilson Holdings Inc","Real Estate",-0.1,-0.1
"2Q22","VSH","Vishay Intertechnology Inc","Information Technology",-0.1,-0.1
"2Q22","ALK","Alaska Air Group Inc","Industrials",-0.1,-0.1
"2Q22","RKLB","Rocket Lab USA Inc","Industrials",-0.5,-0.1
"2Q22","PNM","PNM Resources Inc","Utilities",-0.1,-0.1
"2Q22","AEL","American Equity Investment Life Holding Co","Financials",-0.1,-0.1
"2Q22","KRC","Kilroy Realty Corp","Real Estate",-0.1,-0.1
"2Q22","ENR","Energizer Holdings Inc","Consumer Staples",-0.1,-0.1
"2Q22","ETRN","Equitrans Midstream Corp","Energy",-0.5,-0.1
"2Q22","ESI","Element Solutions Inc","Materials",-0.2,-0.1
"2Q22","HRB","H & R Block Inc","Consumer Discretionary",-0.1,-0.1
"2Q22","FLEX","Flex Ltd","Information Technology",-0.3,-0.1
"2Q22","ZIM","ZIM Integrated Shipping Services Ltd","Industrials",-0.1,-0.1
"2Q22","KMX","Carmax Inc","Consumer Discretionary",-0.1,-0.1
"2Q22","ERJ","Embraer SA","Industrials",-0.6,-0.1
"2Q22","HP","Helmerich and Payne Inc","Energy",-0.1,-0.1
"2Q22","LUMN","Lumen Technologies Inc","Communication Services",-0.6,-0.1
"2Q22","CHRW","CH Robinson Worldwide Inc","Industrials",-0.1,-0.1
"2Q22","IONS","Ionis Pharmaceuticals Inc","Health Care",-0.2,-0.1
"2Q22","MLCO","Melco Resorts & Entertainment Ltd","Consumer Discretionary",-1.2,-0.1
"2Q22","VNO","Vornado Realty Trust","Real Estate",-0.2,-0.1
"2Q22","HUN","Huntsman Corp","Materials",-0.2,-0.1
"2Q22","FHN","First Horizon Corp","Financials",-0.3,-0.1
"2Q22","GFI","Gold Fields Ltd","Materials",-0.6,-0.1
"2Q22","IP","International Paper Co","Materials",-0.2,-0.1
"2Q22","DGX","Quest Diagnostics Inc","Health Care",-0.1,-0.1
"2Q22","GGB","Gerdau SA","Materials",-1.6,-0.1
"2Q22","VOYA","Voya Financial Inc","Financials",-0.1,-0.1
"2Q22","J","Jacobs Solutions Inc","Industrials",-0.1,-0.1
"2Q22","ADT","ADT Inc","Consumer Discretionary",-1.2,-0.1
"2Q22","AA","Alcoa Corp","Materials",-0.2,-0.1
"2Q22","AZTA","Azenta Inc","Health Care",-0.1,-0.1
"2Q22","LBTYA","Liberty Global PLC","Communication Services",-0.5,-0.1
"2Q22","VIV","Telefonica Brasil SA","Communication Services",-1.1,-0.1
"2Q22","CIEN","Ciena Corp","Information Technology",-0.2,-0.1
"2Q22","PCAR","Paccar Inc","Industrials",-0.2,-0.1
"2Q22","VTRS","Viatris Inc","Health Care",-1.1,-0.1
"2Q22","WLK","Westlake Corp","Materials",-0.1,-0.1
"2Q22","UHS","Universal Health Services Inc","Health Care",-0.1,-0.1
"2Q22","ZTO","ZTO Express (Cayman) Inc","Industrials",-0.5,-0.1
"2Q22","BAP","Credicorp Ltd","Financials",-0.1,-0.1
"2Q22","FOX","Fox Corp","Communication Services",-0.5,-0.1
"2Q22","SWK","Stanley Black & Decker Inc","Industrials",-0.1,-0.1
"2Q22","CNHI","CNH Industrial NV","Industrials",-1.2,-0.1
"2Q22","HIG","Hartford Financial Services Group Inc","Financials",-0.3,-0.1
"2Q22","SPG","Simon Property Group Inc","Real Estate",-0.2,-0.1
"2Q22","IDXX","IDEXX Laboratories Inc","Health Care",-0.1,-0.1
"2Q22","CS","Credit Suisse Group AG","Financials",-3.3,-0.1
"2Q22","GLW","Corning Inc","Information Technology",-0.7,-0.1
"2Q22","WY","Weyerhaeuser Co","Real Estate",-0.6,-0.1
"2Q22","MGA","Magna International Inc","Consumer Discretionary",-0.4,-0.1
"2Q22","BRO","Brown & Brown Inc","Financials",-0.4,-0.1
"2Q22","FOXA","Fox Corp","Communication Services",-0.7,-0.1
"2Q22","PSX","Phillips 66","Energy",-0.3,-0.1
"2Q22","ALL","Allstate Corp","Financials",-0.2,-0.1
"2Q22","WTW","Willis Towers Watson PLC","Financials",-0.1,-0.1
"2Q22","GDS","GDS Holdings Ltd","Information Technology",-0.9,-0.1
"2Q22","ERIC","Telefonaktiebolaget LM Ericsson","Information Technology",-3.6,-0.1
"2Q22","CMI","Cummins Inc","Industrials",-0.2,-0.1
"2Q22","FWONK","Liberty Media Corp","Communication Services",-0.5,-0.1
"2Q22","CNC","Centene Corp","Health Care",-0.4,-0.1
"2Q22","MCK","Mckesson Corp","Health Care",-0.1,-0.1
"2Q22","MMM","3M Co","Industrials",-0.3,-0.1
"2Q22","TEL","TE Connectivity Ltd","Information Technology",-0.3,-0.1
"2Q22","SU","Suncor Energy Inc","Energy",-1.3,-0.1
"2Q22","VRTX","Vertex Pharmaceuticals Inc","Health Care",-0.2,-0.1
"2Q22","VLO","Valero Energy Corp","Energy",-0.6,-0.1
"2Q22","MU","Micron Technology Inc","Information Technology",-1,-0.1
"2Q22","CHTR","Charter Communications Inc","Communication Services",-0.2,-0.1
"2Q22","MO","Altria Group Inc","Consumer Staples",-2,-0.1
"2Q22","EOG","EOG Resources Inc","Energy",-0.8,-0.1
"2Q22","VALE","Vale SA","Materials",-6.5,-0.1
"2Q22","WFC","Wells Fargo & Co","Financials",-3,-0.1
"2Q22","COP","Conocophillips","Energy",-1.4,-0.1
"2Q22","PFE","Pfizer Inc","Health Care",-2.9,-0.1
"2Q22","PBR","Petroleo Brasileiro SA Petrobras","Energy",-11.1,-0.1
"2Q22","RTX","Raytheon Technologies Corp","Industrials",-1.7,-0.1
"2Q22","NVO","Novo Nordisk A/S","Health Care",-1.5,-0.1
"2Q22","TMUS","T-Mobile US Inc","Communication Services",-1.7,-0.1
"2Q22","MA","Mastercard Inc","Financials",-0.7,-0.1
"2Q22","V","Visa Inc","Financials",-1.4,-0.1
"2Q22","XOM","Exxon Mobil Corp","Energy",-6.1,-0.1
"2Q22","AAIC","Arlington Asset Investment Corp","Financials",0,0
"2Q22","AIT","Applied Industrial Technologies Inc","Industrials",0,0
"2Q22","ALTR","Altair Engineering Inc","Information Technology",0,0
"2Q22","ALYA","Alithya Group Inc","Information Technology",0,0
"2Q22","AMCR","Amcor PLC","Materials",0,0
"2Q22","ANGI","Angi Inc","Communication Services",0,0
"2Q22","APPF","Appfolio Inc","Information Technology",0,0
"2Q22","ARI","Apollo Commercial Real Estate Finance Inc","Financials",0,0
"2Q22","ATO","Atmos Energy Corp","Utilities",0,0
"2Q22","BELFA","Bel Fuse Inc","Information Technology",0,0
"2Q22","BGSF","BGSF Inc","Industrials",0,0
"2Q22","BIRD","Allbirds Inc","Consumer Discretionary",0,0
"2Q22","BMO","Bank of Montreal","Financials",0,0
"2Q22","BOOT","Boot Barn Holdings Inc","Consumer Discretionary",0,0
"2Q22","BORR","Borr Drilling Ltd","Energy",0,0
"2Q22","BOXL","Boxlight Corp","Information Technology",0,0
"2Q22","BZUN","Baozun Inc","Consumer Discretionary",0,0
"2Q22","CAL","Caleres Inc","Consumer Discretionary",0,0
"2Q22","CATC","Cambridge Bancorp","Financials",0,0
"2Q22","CDLX","Cardlytics Inc","Communication Services",0,0
"2Q22","CDTX","Cidara Therapeutics Inc","Health Care",0,0
"2Q22","CGAU","Centerra Gold Inc","Materials",0,0
"2Q22","CGNT","Cognyte Software Ltd","Information Technology",0,0
"2Q22","CHDN","Churchill Downs Inc","Consumer Discretionary",0,0
"2Q22","CHWY","Chewy Inc","Consumer Discretionary",0,0
"2Q22","CIM","Chimera Investment Corp","Financials",0,0
"2Q22","CINT","Ci&T Inc","Information Technology",0,0
"2Q22","CLH","Clean Harbors Inc","Industrials",0,0
"2Q22","CMRE","Costamare Inc","Industrials",0,0
"2Q22","CNDT","Conduent Inc","Industrials",0,0
"2Q22","CNK","Cinemark Holdings Inc","Communication Services",0,0
"2Q22","COOK","Traeger Inc","Consumer Discretionary",0,0
"2Q22","CORT","Corcept Therapeutics Inc","Health Care",0,0
"2Q22","CP","Canadian Pacific Kansas City Ltd","Industrials",0,0
"2Q22","CRON","Cronos Group Inc","Health Care",0,0
"2Q22","CTRA","Coterra Energy Inc","Energy",0,0
"2Q22","CVCY","Central Valley Community Bancorp","Financials",0,0
"2Q22","CVGI","Commercial Vehicle Group Inc","Industrials",0,0
"2Q22","CW","Curtiss-Wright Corp","Industrials",0,0
"2Q22","DALN","Dallasnews Corp","Communication Services",0,0
"2Q22","DLX","Deluxe Corp","Industrials",0,0
"2Q22","DRRX","DURECT Corp","Health Care",0,0
"2Q22","DSGR","Distribution Solutions Group Inc","Industrials",0,0
"2Q22","EBF","Ennis Inc","Industrials",0,0
"2Q22","EBMT","Eagle Bancorp Montana Inc","Financials",0,0
"2Q22","EEX","Emerald Holding Inc","Communication Services",0,0
"2Q22","ELF","elf Beauty Inc","Consumer Staples",0,0
"2Q22","ENPH","Enphase Energy Inc","Information Technology",0,0
"2Q22","ERIE","Erie Indemnity Co","Financials",0,0
"2Q22","ESNT","Essent Group Ltd","Financials",0,0
"2Q22","EXK","Endeavour Silver Corp","Materials",0,0
"2Q22","EXTR","Extreme Networks Inc","Information Technology",0,0
"2Q22","FARM","Farmer Bros Co","Consumer Staples",0,0
"2Q22","FDP","Fresh Del Monte Produce Inc","Consumer Staples",0,0
"2Q22","FELE","Franklin Electric Co Inc","Industrials",0,0
"2Q22","FERG","Ferguson PLC","Industrials",0,0
"2Q22","FFIC","Flushing Financial Corp","Financials",0,0
"2Q22","FLL","Full House Resorts Inc","Consumer Discretionary",0,0
"2Q22","FLO","Flowers Foods Inc","Consumer Staples",0,0
"2Q22","FNB","FNB Corp","Financials",0,0
"2Q22","FOR","Forestar Group Inc","Real Estate",0,0
"2Q22","G","Genpact Ltd","Industrials",0,0
"2Q22","GBLI","Global Indemnity Group LLC","Financials",0,0
"2Q22","GEO","Geo Group Inc","Industrials",0,0
"2Q22","GERN","Geron Corp","Health Care",0,0
"2Q22","GKOS","Glaukos Corp","Health Care",0,0
"2Q22","GO","Grocery Outlet Holding Corp","Consumer Staples",0,0
"2Q22","GOEV","Canoo Inc","Consumer Discretionary",0,0
"2Q22","GRC","Gorman-Rupp Co","Industrials",0,0
"2Q22","GRIL","Muscle Maker Inc","Consumer Discretionary",0,0
"2Q22","GRPN","Groupon Inc","Consumer Discretionary",0,0
"2Q22","GTHX","G1 Therapeutics Inc","Health Care",0,0
"2Q22","GTX","Garrett Motion Inc","Consumer Discretionary",0,0
"2Q22","GVA","Granite Construction Inc","Industrials",0,0
"2Q22","HAFC","Hanmi Financial Corp","Financials",0,0
"2Q22","HBM","Hudbay Minerals Inc","Materials",0,0
"2Q22","HOMB","Home BancShares Inc","Financials",0,0
"2Q22","HOPE","Hope Bancorp Inc","Financials",0,0
"2Q22","HRTX","Heron Therapeutics Inc","Health Care",0,0
"2Q22","HSBC","HSBC Holdings PLC","Financials",0,0
"2Q22","HVT","Haverty Furniture Companies Inc","Consumer Discretionary",0,0
"2Q22","ICL","ICL Group Ltd","Materials",0,0
"2Q22","IDA","Idacorp Inc","Utilities",0,0
"2Q22","IMAX","Imax Corp","Communication Services",0,0
"2Q22","IMGN","ImmunoGen Inc","Health Care",0,0
"2Q22","ISTR","Investar Holding Corp","Financials",0,0
"2Q22","ITGR","Integer Holdings Corp","Health Care",0,0
"2Q22","ITRN","Ituran Location and Control Ltd","Information Technology",0,0
"2Q22","IVAC","Intevac Inc","Information Technology",0,0
"2Q22","JACK","Jack in the Box Inc","Consumer Discretionary",0,0
"2Q22","JKHY","Jack Henry & Associates Inc","Financials",0,0
"2Q22","KAR","Openlane Inc","Industrials",0,0
"2Q22","KRO","Kronos Worldwide Inc","Materials",0,0
"2Q22","KWR","Quaker Chemical Corp","Materials",0,0
"2Q22","LAMR","Lamar Advertising Co","Real Estate",0,0
"2Q22","LCII","LCI Industries","Consumer Discretionary",0,0
"2Q22","LE","Lands End Inc","Consumer Discretionary",0,0
"2Q22","LEE","Lee Enterprises Inc","Communication Services",0,0
"2Q22","LFCR","Lifecore Biomedical Inc","Consumer Staples",0,0
"2Q22","LILA","Liberty Latin America Ltd","Communication Services",0,0
"2Q22","LILAK","Liberty Latin America Ltd","Communication Services",0,0
"2Q22","LNSR","LENSAR Inc","Health Care",0,0
"2Q22","LSI","Life Storage Inc","Real Estate",0,0
"2Q22","LW","Lamb Weston Holdings Inc","Consumer Staples",0,0
"2Q22","MFIN","Medallion Financial Corp","Financials",0,0
"2Q22","MGY","Magnolia Oil & Gas Corp","Energy",0,0
"2Q22","MNMD","Mind Medicine (MindMed) Inc","Health Care",0,0
"2Q22","MPLN","Multiplan Corp","Health Care",0,0
"2Q22","MYGN","Myriad Genetics Inc","Health Care",0,0
"2Q22","NEO","Neogenomics Inc","Health Care",0,0
"2Q22","NEPT","Neptune Wellness Solutions Inc","Consumer Staples",0,0
"2Q22","NGG","National Grid PLC","Utilities",0,0
"2Q22","NOMD","Nomad Foods Ltd","Consumer Staples",0,0
"2Q22","NSA","National Storage Affiliates Trust","Real Estate",0,0
"2Q22","NVAX","Novavax Inc","Health Care",0,0
"2Q22","NVEE","NV5 Global Inc","Industrials",0,0
"2Q22","ODC","Oil-Dri Corporation of America","Consumer Staples",0,0
"2Q22","OGI","OrganiGram Holdings Inc","Health Care",0,0
"2Q22","PEGY","Pineapple Energy Inc","Industrials",0,0
"2Q22","PGRE","Paramount Group Inc","Real Estate",0,0
"2Q22","PPBI","Pacific Premier Bancorp Inc","Financials",0,0
"2Q22","PWR","Quanta Services Inc","Industrials",0,0
"2Q22","QNST","Quinstreet Inc","Communication Services",0,0
"2Q22","RBCAA","Republic Bancorp Inc","Financials",0,0
"2Q22","RFL","Rafael Holdings Inc","Real Estate",0,0
"2Q22","RGP","Resources Connection Inc","Industrials",0,0
"2Q22","RMNI","Rimini Street Inc","Information Technology",0,0
"2Q22","ROKU","Roku Inc","Communication Services",0,0
"2Q22","RRGB","Red Robin Gourmet Burgers Inc","Consumer Discretionary",0,0
"2Q22","RUSHB","Rush Enterprises Inc","Industrials",0,0
"2Q22","SCOR","Comscore Inc","Communication Services",0,0
"2Q22","SCTL","Societal CDMO Inc","Health Care",0,0
"2Q22","SCX","L S Starrett Co","Industrials",0,0
"2Q22","SDC","SmileDirectClub Inc","Health Care",0,0
"2Q22","SHEN","Shenandoah Telecommunications Co","Communication Services",0,0
"2Q22","SLG","SL Green Realty Corp","Real Estate",0,0
"2Q22","SNN","Smith & Nephew PLC","Health Care",0,0
"2Q22","SSL","Sasol Ltd","Materials",0,0
"2Q22","STCN","Steel Connect Inc","Industrials",0,0
"2Q22","STIM","Neuronetics Inc","Health Care",0,0
"2Q22","STM","STMicroelectronics NV","Information Technology",0,0
"2Q22","TCBK","Trico Bancshares","Financials",0,0
"2Q22","TME","Tencent Music Entertainment Group","Communication Services",0,0
"2Q22","TRNO","Terreno Realty Corp","Real Estate",0,0
"2Q22","TRTN","Triton International Ltd","Industrials",0,0
"2Q22","TVTX","Travere Therapeutics Inc","Health Care",0,0
"2Q22","TW","Tradeweb Markets Inc","Financials",0,0
"2Q22","TWIN","Twin Disc Inc","Industrials",0,0
"2Q22","TWO","Two Harbors Investment Corp","Financials",0,0
"2Q22","UBSI","United Bankshares Inc","Financials",0,0
"2Q22","UG","United-Guardian Inc","Consumer Staples",0,0
"2Q22","UI","Ubiquiti Inc","Information Technology",0,0
"2Q22","UMH","UMH Properties Inc","Real Estate",0,0
"2Q22","UNFI","United Natural Foods Inc","Consumer Staples",0,0
"2Q22","UTHR","United Therapeutics Corp","Health Care",0,0
"2Q22","VLGEA","Village Super Market Inc","Consumer Staples",0,0
"2Q22","VLY","Valley National Bancorp","Financials",0,0
"2Q22","VRTV","Veritiv Corp","Industrials",0,0
"2Q22","WERN","Werner Enterprises Inc","Industrials",0,0
"2Q22","WGO","Winnebago Industries Inc","Consumer Discretionary",0,0
"2Q22","WNS","WNS (Holdings) Ltd","Industrials",0,0
"2Q22","WPRT","Westport Fuel Systems Inc","Industrials",0,0
"2Q22","WT","Wisdomtree Inc","Financials",0,0
"2Q22","WWD","Woodward Inc","Industrials",0,0
"2Q22","WWE","World Wrestling Entertainment Inc","Communication Services",0,0
"2Q22","YUM","Yum! Brands Inc","Consumer Discretionary",0,0
"2Q22","ZUO","Zuora Inc","Information Technology",0,0
"2Q22","AEP","American Electric Power Company Inc","Utilities",0,0
"2Q22","ALX","Alexander's Inc","Real Estate",0,0
"2Q22","AP","Ampco-Pittsburgh Corp","Materials",0,0
"2Q22","AVIR","Atea Pharmaceuticals Inc","Health Care",0,0
"2Q22","AWR","American States Water Co","Utilities",0,0
"2Q22","BANR","Banner Corp","Financials",0,0
"2Q22","BDX","Becton Dickinson and Co","Health Care",0,0
"2Q22","BHR","Braemar Hotels & Resorts Inc","Real Estate",0,0
"2Q22","BKH","Black Hills Corp","Utilities",0,0
"2Q22","BKU","BankUnited Inc","Financials",0,0
"2Q22","BSET","Bassett Furniture Industries Inc","Consumer Discretionary",0,0
"2Q22","CCRN","Cross Country Healthcare Inc","Health Care",0,0
"2Q22","CG","Carlyle Group Inc","Financials",0,0
"2Q22","CINF","Cincinnati Financial Corp","Financials",0,0
"2Q22","CNTY","Century Casinos Inc","Consumer Discretionary",0,0
"2Q22","CPHC","Canterbury Park Holding Corp","Consumer Discretionary",0,0
"2Q22","CRC","California Resources Corp","Energy",0,0
"2Q22","CXW","CoreCivic Inc","Industrials",0,0
"2Q22","DSX","Diana Shipping Inc","Industrials",0,0
"2Q22","ETN","Eaton Corporation PLC","Industrials",0,0
"2Q22","FAST","Fastenal Co","Industrials",0,0
"2Q22","FIZZ","National Beverage Corp","Consumer Staples",0,0
"2Q22","GENI","Genius Sports Ltd","Consumer Discretionary",0,0
"2Q22","GLRE","Greenlight Capital Re Ltd","Financials",0,0
"2Q22","HA","Hawaiian Holdings Inc","Industrials",0,0
"2Q22","HSKA","Heska Corp","Health Care",0,0
"2Q22","HSY","Hershey Co","Consumer Staples",0,0
"2Q22","IIIV","I3 Verticals Inc","Financials",0,0
"2Q22","IOVA","Iovance Biotherapeutics Inc","Health Care",0,0
"2Q22","LGND","Ligand Pharmaceuticals Inc","Health Care",0,0
"2Q22","LSCC","Lattice Semiconductor Corp","Information Technology",0,0
"2Q22","LXU","LSB Industries Inc","Materials",0,0
"2Q22","LYV","Live Nation Entertainment Inc","Communication Services",0,0
"2Q22","ME","23andMe Holding Co.","Health Care",0,0
"2Q22","MEI","Methode Electronics Inc","Information Technology",0,0
"2Q22","MGI","MoneyGram International Inc","Financials",0,0
"2Q22","MITK","Mitek Systems Inc","Information Technology",0,0
"2Q22","MMS","Maximus Inc","Industrials",0,0
"2Q22","MPX","Marine Products Corp","Consumer Discretionary",0,0
"2Q22","MTTR","Matterport Inc","Information Technology",0,0
"2Q22","MVST","Microvast Holdings Inc","Industrials",0,0
"2Q22","NDAQ","Nasdaq Inc","Financials",0,0
"2Q22","NOVA","Sunnova Energy International Inc","Utilities",0,0
"2Q22","NUVB","Nuvation Bio Inc","Health Care",0,0
"2Q22","NYCB","New York Community Bancorp Inc","Financials",0,0
"2Q22","ORA","Ormat Technologies Inc","Utilities",0,0
"2Q22","ORGO","Organogenesis Holdings Inc","Health Care",0,0
"2Q22","PCB","PCB Bancorp","Financials",0,0
"2Q22","PEG","Public Service Enterprise Group Inc","Utilities",0,0
"2Q22","PETQ","PetIQ Inc","Health Care",0,0
"2Q22","PLTR","Palantir Technologies Inc","Information Technology",0,0
"2Q22","PLUG","Plug Power Inc","Industrials",0,0
"2Q22","PRFT","Perficient Inc","Information Technology",0,0
"2Q22","RE","Everest Re Group Ltd","Financials",0,0
"2Q22","SASR","Sandy Spring Bancorp Inc","Financials",0,0
"2Q22","SCPL","Sciplay Corp","Communication Services",0,0
"2Q22","SKLZ","Skillz Inc","Communication Services",0,0
"2Q22","SSB","SouthState Corp","Financials",0,0
"2Q22","STRA","Strategic Education Inc","Consumer Discretionary",0,0
"2Q22","TEVA","Teva Pharmaceutical Industries Ltd","Health Care",0,0
"2Q22","TWNK","Hostess Brands Inc","Consumer Staples",0,0
"2Q22","VNDA","Vanda Pharmaceuticals Inc","Health Care",0,0
"2Q22","WWW","Wolverine World Wide Inc","Consumer Discretionary",0,0
"2Q22","XM","Qualtrics International Inc","Information Technology",0,0
"2Q22","YY","JOYY Inc","Communication Services",0,0
"2Q22","AEE","Ameren Corp","Utilities",0,0
"2Q22","AFCG","AFC Gamma Inc","Financials",0,0
"2Q22","AIRC","Apartment Income REIT Corp","Real Estate",0,0
